file,module,function,lineno,status,details,call_expression,target_module,target_name,classification,args_provided,keywords,star_args,kw_args
github_tool.py,github_tool,GitHubTool.workflow_run,177,unresolved,Target not resolved; likely dynamic or external,args.extend,github_tool,args.extend,unresolved,1,,False,False
github_tool.py,github_tool,GitHubTool.run_list,186,unresolved,Target not resolved; likely dynamic or external,args.extend,github_tool,args.extend,unresolved,1,,False,False
github_tool.py,github_tool,GitHubTool.run_list,187,unresolved,Target not resolved; likely dynamic or external,args.extend,github_tool,args.extend,unresolved,1,,False,False
github_tool.py,github_tool,GitHubTool.gist_create,196,unresolved,Target not resolved; likely dynamic or external,args.extend,github_tool,args.extend,unresolved,1,,False,False
github_tool.py,github_tool,GitHubTool.gist_create,198,unresolved,Target not resolved; likely dynamic or external,args.append,github_tool,args.append,unresolved,1,,False,False
github_tool.py,github_tool,GitHubTool.gist_create,200,unresolved,Target not resolved; likely dynamic or external,args.append,github_tool,args.append,unresolved,1,,False,False
github_tool.py,github_tool,GitHubTool.gist_create,203,unresolved,Target not resolved; likely dynamic or external,files.items,github_tool,files.items,unresolved,0,,False,False
github_tool.py,github_tool,GitHubTool.gist_create,204,unresolved,Target not resolved; likely dynamic or external,args.extend,github_tool,args.extend,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,222,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,224,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,225,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,226,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,229,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,230,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,233,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,234,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,235,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,238,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,239,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,240,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,243,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,244,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,247,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,248,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,249,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,250,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,251,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,254,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,255,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,257,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,259,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,260,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,263,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,264,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,267,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,268,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,269,unresolved,Target not resolved; likely dynamic or external,kwargs.get,github_tool,kwargs.get,unresolved,2,,False,False
github_tool.py,github_tool,execute_github_tool,274,unresolved,Target not resolved; likely dynamic or external,"', '.join",,,unresolved,1,,False,False
github_tool.py,github_tool,execute_github_tool,274,unresolved,Target not resolved; likely dynamic or external,actions.keys,github_tool,actions.keys,unresolved,0,,False,False
github_tool.py,github_tool,execute_github_tool,277,unresolved,Target not resolved; likely dynamic or external,actions[action],,,unresolved,0,,False,False
run_with_profiler.py,run_with_profiler,,16,unresolved,Target not resolved; likely dynamic or external,sys.path.insert,sys.path,insert,unresolved,2,,False,False
run_with_profiler.py,run_with_profiler,,16,unresolved,Target not resolved; likely dynamic or external,os.path.expanduser,os.path,expanduser,unresolved,1,,False,False
run_with_profiler.py,run_with_profiler,,17,unresolved,Target not resolved; likely dynamic or external,sys.path.insert,sys.path,insert,unresolved,2,,False,False
run_with_profiler.py,run_with_profiler,,17,unresolved,Target not resolved; likely dynamic or external,os.path.expanduser,os.path,expanduser,unresolved,1,,False,False
run_with_profiler.py,run_with_profiler,,60,unresolved,Target not resolved; likely dynamic or external,os.path.expanduser,os.path,expanduser,unresolved,1,,False,False
run_with_profiler.py,run_with_profiler,,63,unresolved,Target not resolved; likely dynamic or external,os.path.expanduser,os.path,expanduser,unresolved,1,,False,False
run_with_profiler.py,run_with_profiler,,64,unresolved,Target not resolved; likely dynamic or external,f.read,run_with_profiler,f.read,unresolved,0,,False,False
inject_detailed_profiler.py,inject_detailed_profiler,,22,unresolved,Target not resolved; likely dynamic or external,os.path.dirname,os.path,dirname,unresolved,1,,False,False
inject_detailed_profiler.py,inject_detailed_profiler,,22,unresolved,Target not resolved; likely dynamic or external,os.path.abspath,os.path,abspath,unresolved,1,,False,False
inject_detailed_profiler.py,inject_detailed_profiler,,25,unresolved,Target not resolved; likely dynamic or external,os.path.expanduser,os.path,expanduser,unresolved,1,,False,False
inject_detailed_profiler.py,inject_detailed_profiler,,27,unresolved,Target not resolved; likely dynamic or external,sys.path.insert,sys.path,insert,unresolved,2,,False,False
inject_detailed_profiler.py,inject_detailed_profiler,inject_profiler,60,unresolved,Target not resolved; likely dynamic or external,DetailedProfiler,detailed_profiler,DetailedProfiler,unresolved,0,"sample_interval,duration",False,False
inject_detailed_profiler.py,inject_detailed_profiler,inject_profiler.profile_thread,64,unresolved,Target not resolved; likely dynamic or external,profiler.profile,inject_detailed_profiler,profiler.profile,unresolved,0,,False,False
inject_detailed_profiler.py,inject_detailed_profiler,inject_profiler.profile_thread,70,unresolved,Target not resolved; likely dynamic or external,profiler.generate_detailed_pdf,inject_detailed_profiler,profiler.generate_detailed_pdf,unresolved,1,,False,False
inject_detailed_profiler.py,inject_detailed_profiler,inject_profiler.profile_thread,71,unresolved,Target not resolved; likely dynamic or external,profiler.save_detailed_json,inject_detailed_profiler,profiler.save_detailed_json,unresolved,1,,False,False
inject_detailed_profiler.py,inject_detailed_profiler,inject_profiler,113,unresolved,Target not resolved; likely dynamic or external,thread.start,inject_detailed_profiler,thread.start,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,,40,unresolved,Target not resolved; likely dynamic or external,matplotlib.use,matplotlib,use,unresolved,1,,False,False
detailed_profiler.py,detailed_profiler,,54,unresolved,Target not resolved; likely dynamic or external,matplotlib.use,matplotlib,use,unresolved,1,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._categorize_thread,132,unresolved,Target not resolved; likely dynamic or external,thread_name.lower,detailed_profiler,thread_name.lower,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._categorize_thread,134,unresolved,Target not resolved; likely dynamic or external,pattern.lower,detailed_profiler,pattern.lower,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._categorize_thread,137,unresolved,Target not resolved; likely dynamic or external,pattern.lower,detailed_profiler,pattern.lower,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._detect_blocking_state,161,unresolved,Target not resolved; likely dynamic or external,frame.name.lower,detailed_profiler,frame.name.lower,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._detect_blocking_state,162,unresolved,Target not resolved; likely dynamic or external,blocking_keywords.items,detailed_profiler,blocking_keywords.items,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._on_key_press,179,unresolved,Target not resolved; likely dynamic or external,self.user_events.append,,,unresolved,1,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._on_key_press,183,unresolved,Target not resolved; likely dynamic or external,datetime.now().isoformat,,,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._start_keyboard_monitoring,196,unresolved,Target not resolved; likely dynamic or external,keyboard.Listener,pynput.keyboard,Listener,unresolved,0,on_press,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._start_keyboard_monitoring,197,unresolved,Target not resolved; likely dynamic or external,self.keyboard_listener.start,,,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler._stop_keyboard_monitoring,207,unresolved,Target not resolved; likely dynamic or external,self.keyboard_listener.stop,,,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler.capture_sample,215,unresolved,Target not resolved; likely dynamic or external,datetime.now().isoformat,,,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler.capture_sample,219,unresolved,Target not resolved; likely dynamic or external,sys._current_frames().items,,,unresolved,0,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler.capture_sample,235,unresolved,Target not resolved; likely dynamic or external,current_frame.filename.split,detailed_profiler,current_frame.filename.split,unresolved,1,,False,False
detailed_profiler.py,detailed_profiler,DetailedProfiler.capture_sample,243,unresolved,Target not resolved; likely dynamic or external,stack[-2].filename.split,,,unresolved,1,,False,False
